,2015/12/07,2398.09,2404.91,2379.55,2395.58,29174396
,2015/12/08,2381.68,2386.28,2356.93,2364.34,33813696
,2015/12/09,2357.88,2386.28,2356.94,2369.74,28420592
,2015/12/10,2369.59,2402.69,2353.22,2357.21,31997618
,2015/12/11,2346.86,2357.08,2324.63,2342.45,31590448
,2015/12/14,2319.2,2418.56,2316.9,2414.92,47486652
,2015/12/15,2408.15,2410.09,2377.07,2383.83,34608352
,2015/12/16,2389.25,2394.17,2371.43,2376.54,28490924
,2015/12/17,2391.4,2424.9,2386.09,2408.32,44035120
,2015/12/18,2405.86,2466.35,2404.15,2422.83,53967336
,2015/12/21,2415.63,2513.49,2414.84,2500.06,73671088
,2015/12/22,2499.66,2506.87,2477.67,2496.05,51248804
,2015/12/23,2497.37,2550.9,2492.43,2503.06,68188856
,2015/12/24,2498.77,2505.7,2451.45,2481.75,48303840
,2015/12/25,2483.66,2496.84,2474.33,2492.34,29623024
,2015/12/28,2498.78,2502.33,2411.21,2411.41,48200592
,2015/12/29,2408.93,2435.62,2405.17,2432.88,27597306
,2015/12/30,2432.18,2434.52,2399.92,2432.77,28420662
,2015/12/31,2426.81,2437.72,2409.76,2420.8,29972722
,2016/01/04,2417.02,2417.02,2269.97,2270.46,34620852
,2016/01/05,2230.08,2309.59,2223.05,2288.11,48075960
,2016/01/06,2284.92,2321.17,2274.47,2317.65,38088820
,2016/01/07,2281.88,2281.93,2171.32,2180.59,11081575
,2016/01/08,2225.48,2257.41,2154.58,2219.61,51525932
,2016/01/11,2182.85,2202.32,2119.7,2120.23,48483504
,2016/01/12,2135.94,2151.4,2115.36,2131.37,35144376
,2016/01/13,2152.72,2157.51,2104.93,2105.51,32024944
,2016/01/14,2056.41,2136.06,2052.3,2132.08,36630964
,2016/01/15,2119.56,2128.95,2058.7,2070.93,34641624
,2016/01/18,2040.41,2092.4,2039.05,2069.27,26806096
,2016/01/19,2075.19,2135.36,2060.28,2128.57,37222168
,2016/01/20,2115.13,2124.15,2076.16,2088.72,39221144
,2016/01/21,2069.39,2112.73,2040.53,2040.98,34354516
,2016/01/22,2062.63,2074.17,2026.27,2061.96,27065196
,2016/01/25,2067.56,2074.9,2049.25,2065.44,21741074
,2016/01/26,2046.04,2050.45,1944.91,1951.61,37751436
,2016/01/27,1961.4,1972.16,1908.04,1953.46,39302664
,2016/01/28,1943.83,1960.95,1900.35,1912.72,29716552
,2016/01/29,1915.13,1986.72,1914.4,1973.01,38242876
,2016/02/01,1970.21,1973.1,1917.24,1937.07,27335160
,2016/02/02,1935.22,1978.29,1934.91,1969.62,26156540
,2016/02/03,1947.83,1955.09,1929.81,1952.37,21970080
,2016/02/04,1962.87,1983.25,1960.13,1974.24,25020304
,2016/02/05,1970.69,1979.39,1962.23,1967.26,20455796
,2016/02/15,1916.42,1958.22,1914.49,1948.28,18893232
,2016/02/16,1957.91,2005.42,1957.54,2000.9,30607292
,2016/02/17,1997.68,2020.08,1993.89,2014.44,34373548
,2016/02/18,2022.55,2034.16,2007.22,2009.27,30938608
,2016/02/19,2005.41,2013.78,1993.05,2004.11,21639290
,2016/02/22,2025.18,2064.61,2016.36,2053.86,39059284
,2016/02/23,2051.57,2051.57,2013.98,2029.52,26876192
,2016/02/24,2020.59,2041.88,2009.35,2041.39,26228916
,2016/02/25,2038.16,2038.18,1925.2,1932.6,42459564
,2016/02/26,1946.96,1965.91,1930,1955.4,26306764
,2016/02/29,1951.68,1953.32,1891.1,1944.61,39161584
,2016/03/01,1944.56,1988.57,1931.98,1973.19,29595860
,2016/03/02,1980.46,2045.82,1979.17,2043.41,50978800
,2016/03/03,2043.37,2057.16,2031.54,2053.27,45476672
,2016/03/04,2045.12,2128.57,2040.08,2122.27,85953128
,2016/03/07,2122.55,2133.56,2097.78,2107.67,40058732
,2016/03/08,2102.25,2118.04,2037.29,2115.16,39003356
,2016/03/09,2073.27,2112.86,2053.84,2111.92,38083288
,2016/03/10,2089.86,2102.99,2060.06,2061.45,20872980
,2016/03/11,2043.25,2071.09,2039.59,2070.72,24443460
,2016/03/14,2079.91,2117.83,2071.12,2078.41,35114616
,2016/03/15,2077.51,2105.04,2055.32,2101.12,34647132
,2016/03/16,2087.28,2142.16,2084.77,2136.13,60381576
,2016/03/17,2135.06,2156.89,2113.44,2131.48,38077904
,2016/03/18,2140.27,2165.15,2131.38,2141.18,62257624
,2016/03/21,2156.95,2214.64,2154.49,2193.39,78264664
,2016/03/22,2181.98,2196.37,2167.43,2173.26,50531244
,2016/03/23,2170.16,2186.02,2159.46,2175.28,35247664
,2016/03/24,2161.17,2161.17,2137.19,2137.59,33879928
,2016/03/25,2137.15,2156.8,2135.53,2149.2,22781048
,2016/03/28,2152.81,2166.92,2116.98,2123.03,25905906
,2016/03/29,2127.8,2133.81,2100.92,2106.86,25654604
,2016/03/30,2124.53,2160.5,2124.09,2157.53,35633828
,2016/03/31,2166.42,2171.79,2149.24,2156.54,32281836
,2016/04/01,2156.78,2168.33,2124.13,2167.78,34903896
,2016/04/05,2151.37,2186.92,2147.09,2180.26,38874520
,2016/04/06,2167.45,2176.9,2156.52,2168.04,28349678
,2016/04/07,2174.88,2177.12,2138.33,2139.4,25833044
,2016/04/08,2125.45,2132.73,2114.26,2123.8,22822748
,2016/04/11,2140.56,2167.65,2140.56,2148.44,30212504
,2016/04/12,2147.81,2150.57,2135.29,2143.9,19392198
,2016/04/13,2157.21,2197.74,2157.21,2171.31,51114468
,2016/04/14,2183.12,2190.87,2166.63,2178.87,24878856
,2016/04/15,2182.11,2190.73,2172.97,2182.07,23818860
,2016/04/18,2166,2168.9,2154.38,2158.23,24410918
,2016/04/19,2169.89,2173.09,2156.18,2163.61,18390650
,2016/04/20,2166.28,2169.65,2093.82,2154.89,47565256
,2016/04/21,2138.29,2171.45,2129.91,2147.72,30628952
,2016/04/22,2135.92,2161.8,2133.81,2157.72,20198568
,2016/04/25,2149.25,2156.53,2130.3,2148.28,17156072
,2016/04/26,2146.41,2163.24,2140.57,2155.79,15444290
,2016/04/27,2157.86,2159.13,2143.9,2145.38,14520801
,2016/04/28,2149.07,2155.57,2131.86,2142.06,17358106
,2016/04/29,2136.84,2146.32,2134.19,2135.51,15948538
,2016/05/03,2136.2,2167.73,2131.38,2158.27,25815216
,2016/05/04,2152.43,2159.65,2147.76,2152.93,17426892
,2016/05/05,2149.47,2155.47,2145.11,2152.88,14777452
,2016/05/06,2152.5,2153.87,2106.44,2107.01,24642276
,2016/05/09,2100.64,2100.64,2064.69,2072.47,24022252
,2016/05/10,2061.99,2084.7,2061.99,2072.38,17165746
,2016/05/11,2078.29,2089.12,2068.65,2078.41,18058632
,2016/05/12,2067.75,2089.65,2055.51,2084.84,17927530
,2016/05/13,2079.64,2089.84,2072.26,2076.19,15287869
,2016/05/16,2068.92,2082.86,2064.68,2082.62,13579244
,2016/05/17,2081.57,2083.85,2069.27,2075.47,14850963
,2016/05/18,2067.72,2081.85,2053.72,2078.76,23037112
,2016/05/19,2072.37,2083.13,2069.9,2073.8,14050006
,2016/05/20,2067.46,2083.51,2064.44,2083.12,13890172
,2016/05/23,2082.97,2095.17,2077.94,2082.41,14479211
,2016/05/24,2080.01,2080.07,2062.5,2066.64,13104443
,2016/05/25,2079.48,2084.13,2068.68,2071.91,11284997
,2016/05/26,2070.24,2083.06,2062.17,2076.14,13126512
,2016/05/27,2075.21,2080.49,2069.52,2074.92,10577492
,2016/05/30,2076.93,2093.77,2065.64,2092.16,17714384
,2016/05/31,2092.22,2158.12,2092.22,2155.66,40651744
,2016/06/01,2155.5,2158.72,2138.56,2138.96,25473324
,2016/06/02,2138.21,2144.32,2129.94,2137.65,16356666
,2016/06/03,2146.56,2157.07,2135.53,2152.64,20526152
